icd_ins,header,seq_num,timestamp_arrival,sec,nsec,timestamp_valid,sec,nsec,device_id,position,latitude,longitude,altitude,position_covariance,,,acceleration,,,angular_rate,,
0,,0,,1539368845,735554933,,1608,650892999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",53.0,321.0,-1377.0,241000.0,12000.0,-137000.0
0,,0,,1539368845,887842893,,1608,770318999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",44.0,263.0,-1486.0,356000.0,-24000.0,-91000.0
0,,0,,1539368845,990653038,,1608,870232999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",53.0,224.0,-1175.0,9000.0,190000.0,-103000.0
0,,0,,1539368846,93100070,,1608,970302999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",49.0,380.0,-723.0,-4000.0,98000.0,-176000.0
0,,0,,1539368846,144531011,,1609,50512000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",7.0,309.0,-1069.0,95000.0,-37000.0,-125000.0
0,,0,,1539368846,246731996,,1609,150711000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",13.0,268.0,-990.0,-87000.0,144000.0,-164000.0
0,,0,,1539368846,348794937,,1609,250436999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",31.0,351.0,-1115.0,-78000.0,153000.0,-187000.0
0,,0,,1539368846,450659036,,1609,350693999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",23.0,229.0,-1136.0,-43000.0,169000.0,-176000.0
0,,0,,1539368846,553284883,,1609,450370000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-43.0,212.0,-1334.0,147000.0,124000.0,-147000.0
0,,0,,1539368846,655683994,,1609,550498999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-128.0,322.0,-1192.0,145000.0,84000.0,-159000.0
0,,0,,1539368846,757730960,,1609,670409999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-81.0,129.0,-1002.0,1000.0,149000.0,-167000.0
0,,0,,1539368846,859071016,,1609,750356999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-173.0,400.0,-922.0,-24000.0,108000.0,-196000.0
0,,0,,1539368846,962018966,,1609,850379999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-134.0,199.0,-998.0,112000.0,145000.0,-141000.0
0,,0,,1539368847,63785076,,1609,950381999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-137.0,282.0,-1055.0,84000.0,139000.0,-130000.0
0,,0,,1539368847,165918111,,1610,70481999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-126.0,259.0,-914.0,-43000.0,166000.0,-158000.0
0,,0,,1539368847,268305063,,1610,170489999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-63.0,231.0,-877.0,24000.0,150000.0,-127000.0
0,,0,,1539368847,369885921,,1610,250393999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-136.0,364.0,-1079.0,108000.0,80000.0,-102000.0
0,,0,,1539368847,473153114,,1610,350696999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-144.0,357.0,-1042.0,45000.0,67000.0,-105000.0
0,,0,,1539368847,525394916,,1610,450460000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-129.0,282.0,-1061.0,71000.0,52000.0,-79000.0
0,,0,,1539368847,627859115,,1610,550817999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-76.0,147.0,-1196.0,24000.0,113000.0,-69000.0
0,,0,,1539368847,780910015,,1610,670239000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-131.0,320.0,-1281.0,99000.0,26000.0,-50000.0
0,,0,,1539368847,883250951,,1610,790447999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-147.0,389.0,-885.0,198000.0,-14000.0,-11000.0
0,,0,,1539368847,934556961,,1610,850328999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-60.0,440.0,-558.0,52000.0,16000.0,-6000.0
0,,0,,1539368848,36815881,,1610,950474999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-107.0,542.0,-787.0,90000.0,5000.0,19000.0
0,,0,,1539368848,189775943,,1611,70493999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-80.0,583.0,-764.0,203000.0,-39000.0,-34000.0
0,,0,,1539368848,241663932,,1611,150658999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",45.0,349.0,-958.0,180000.0,-39000.0,-88000.0
0,,0,,1539368848,344048023,,1611,250528000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-19.0,379.0,-1085.0,122000.0,11000.0,-143000.0
0,,0,,1539368848,446058988,,1611,350486999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-75.0,407.0,-802.0,223000.0,-5000.0,-160000.0
0,,0,,1539368848,549243927,,1611,451286999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-125.0,560.0,-752.0,0.0,-12000.0,-229000.0
0,,0,,1539368848,650943994,,1611,570297999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-120.0,488.0,-671.0,114000.0,-29000.0,-219000.0
0,,0,,1539368848,752723932,,1611,670329000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-45.0,155.0,-697.0,105000.0,-33000.0,-199000.0
0,,0,,1539368848,855240106,,1611,750380999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-52.0,30.0,-674.0,106000.0,-12000.0,-193000.0
0,,0,,1539368848,957242965,,1611,870389999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-103.0,12.0,-934.0,127000.0,25000.0,-155000.0
0,,0,,1539368849,59107065,,1611,950425999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-130.0,8.0,-759.0,97000.0,60000.0,-140000.0
0,,0,,1539368849,161266088,,1612,50498999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-26.0,126.0,-888.0,105000.0,35000.0,-129000.0
0,,0,,1539368849,263861894,,1612,151446999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-127.0,466.0,-919.0,10000.0,56000.0,-155000.0
0,,0,,1539368849,365447044,,1612,250403999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-141.0,434.0,-905.0,196000.0,-26000.0,-108000.0
0,,0,,1539368849,467844009,,1612,350703999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-121.0,55.0,-1060.0,157000.0,53000.0,-100000.0
0,,0,,1539368849,571322917,,1612,450634000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-24.0,85.0,-1079.0,7000.0,18000.0,-103000.0
0,,0,,1539368849,672831058,,1612,550502999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-114.0,345.0,-1214.0,-197000.0,68000.0,-158000.0
0,,0,,1539368849,774642944,,1612,670212999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-36.0,102.0,-1033.0,147000.0,10000.0,-77000.0
0,,0,,1539368849,826772928,,1612,750534000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-106.0,38.0,-1075.0,191000.0,38000.0,-59000.0
0,,0,,1539368849,928129911,,1612,850440999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-16.0,287.0,-879.0,-47000.0,56000.0,-56000.0
0,,0,,1539368850,30455112,,1612,950601999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-120.0,506.0,-1035.0,128000.0,-45000.0,-86000.0
0,,0,,1539368850,132724046,,1613,50526999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-123.0,378.0,-1143.0,91000.0,-23000.0,-51000.0
0,,0,,1539368850,285238027,,1613,170364999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-72.0,320.0,-955.0,-144000.0,93000.0,-83000.0
0,,0,,1539368850,336754083,,1613,250260000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-25.0,6.0,-962.0,154000.0,-38000.0,-18000.0
0,,0,,1539368850,439621925,,1613,350532999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-76.0,405.0,-596.0,0.0,54000.0,-28000.0
0,,0,,1539368850,592600107,,1613,470478999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",37.0,240.0,-869.0,212000.0,-73000.0,5000.0
0,,0,,1539368850,644000053,,1613,550458999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-49.0,133.0,-987.0,208000.0,-44000.0,14000.0
0,,0,,1539368850,746296882,,1613,670564999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-112.0,413.0,-826.0,285000.0,-47000.0,-1000.0
0,,0,,1539368850,848449945,,1613,750507999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-121.0,448.0,-547.0,273000.0,-84000.0,-38000.0
0,,0,,1539368850,949847936,,1613,870418999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-118.0,512.0,-592.0,253000.0,-103000.0,-115000.0
0,,0,,1539368851,52278041,,1613,950462000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-125.0,578.0,-730.0,189000.0,-106000.0,-186000.0
0,,0,,1539368851,154622077,,1614,50383000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-100.0,181.0,-1043.0,107000.0,27000.0,-174000.0
0,,0,,1539368851,306828022,,1614,210409000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-121.0,122.0,-1050.0,68000.0,71000.0,-161000.0
0,,0,,1539368851,358081102,,1614,250516999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-129.0,288.0,-918.0,88000.0,49000.0,-151000.0
0,,0,,1539368851,460669040,,1614,350383999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-50.0,276.0,-1005.0,-117000.0,132000.0,-154000.0
0,,0,,1539368851,563110113,,1614,470425999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-49.0,49.0,-1159.0,-18000.0,74000.0,-74000.0
0,,0,,1539368851,665201902,,1614,570469999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-130.0,122.0,-1179.0,-66000.0,116000.0,-32000.0
0,,0,,1539368851,767765045,,1614,670333999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-115.0,332.0,-1170.0,-48000.0,101000.0,-4000.0
0,,0,,1539368851,869446992,,1614,770319999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-51.0,30.0,-1101.0,369000.0,48000.0,71000.0
0,,0,,1539368851,972178936,,1614,870466999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-102.0,293.0,-1358.0,190000.0,62000.0,114000.0
0,,0,,1539368852,74279069,,1614,970343999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-119.0,357.0,-1049.0,77000.0,21000.0,101000.0
0,,0,,1539368852,125303983,,1615,50681999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",46.0,294.0,-848.0,348000.0,27000.0,133000.0
0,,0,,1539368852,278198003,,1615,170364999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",59.0,302.0,-1309.0,396000.0,15000.0,159000.0
0,,0,,1539368852,330022096,,1615,250356000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-98.0,486.0,-1398.0,290000.0,-59000.0,75000.0
0,,0,,1539368852,432028055,,1615,350408999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-118.0,520.0,-1263.0,43000.0,-58000.0,35000.0
0,,0,,1539368852,534638881,,1615,450361999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-106.0,408.0,-1281.0,158000.0,-41000.0,-16000.0
0,,0,,1539368852,636982917,,1615,550849999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-110.0,431.0,-1218.0,290000.0,-28000.0,2000.0
0,,0,,1539368852,739449977,,1615,650517999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-132.0,451.0,-1235.0,304000.0,-53000.0,-4000.0
0,,0,,1539368852,891650915,,1615,770248999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",2.0,334.0,-543.0,-56000.0,0.0,-54000.0
0,,0,,1539368852,943727970,,1615,850539000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-134.0,447.0,-655.0,-194000.0,-2000.0,-98000.0
0,,0,,1539368853,45756101,,1615,950475999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-64.0,232.0,-837.0,-637000.0,69000.0,-414000.0
0,,0,,1539368853,198899984,,1616,90324000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-67.0,-116.0,-1116.0,-749000.0,151000.0,-674000.0
0,,0,,1539368853,250300884,,1616,150605999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-122.0,119.0,-1186.0,-853000.0,108000.0,-715000.0
0,,0,,1539368853,352030992,,1616,270350999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-99.0,-298.0,-1349.0,-720000.0,126000.0,-602000.0
0,,0,,1539368853,454615116,,1616,350541999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-39.0,-441.0,-1356.0,-750000.0,94000.0,-514000.0
0,,0,,1539368853,556962966,,1616,450312999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-33.0,-397.0,-1553.0,-687000.0,138000.0,-322000.0
0,,0,,1539368853,659332036,,1616,550525999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-9.0,-381.0,-1347.0,-488000.0,164000.0,-160000.0
0,,0,,1539368853,761544942,,1616,650400999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",52.0,-317.0,-1008.0,-409000.0,222000.0,-76000.0
0,,0,,1539368853,864262104,,1616,750375999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-61.0,-38.0,-1173.0,-309000.0,203000.0,7000.0
0,,0,,1539368853,966557979,,1616,850512999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",37.0,-194.0,-876.0,-120000.0,306000.0,84000.0
0,,0,,1539368854,68770885,,1616,950494999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",38.0,10.0,-1216.0,-187000.0,333000.0,118000.0
0,,0,,1539368854,170506954,,1617,50345999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",78.0,90.0,-1659.0,-117000.0,310000.0,101000.0
0,,0,,1539368854,272810935,,1617,170106000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",116.0,285.0,-1495.0,-28000.0,268000.0,37000.0
0,,0,,1539368854,375040054,,1617,270459999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",65.0,375.0,-1550.0,266000.0,90000.0,10000.0
0,,0,,1539368854,426518917,,1617,350318000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",43.0,362.0,-1184.0,-127000.0,330000.0,-54000.0
0,,0,,1539368854,579396963,,1617,470260999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",35.0,250.0,-1914.0,72000.0,198000.0,-39000.0
0,,0,,1539368854,631583929,,1617,550583999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",65.0,425.0,-1714.0,79000.0,189000.0,-144000.0
0,,0,,1539368854,733315944,,1617,650600999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",51.0,275.0,-1028.0,-115000.0,353000.0,-156000.0
0,,0,,1539368854,886077880,,1617,790295000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-14.0,377.0,-1433.0,176000.0,68000.0,-180000.0
0,,0,,1539368854,937777042,,1617,850576999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",12.0,293.0,-952.0,-328000.0,344000.0,-206000.0
0,,0,,1539368855,39882898,,1617,950842999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-3.0,342.0,-1420.0,-115000.0,154000.0,-200000.0
0,,0,,1539368855,141695976,,1618,50602000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-55.0,292.0,-1523.0,76000.0,177000.0,-140000.0
0,,0,,1539368855,243896961,,1618,150386000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-49.0,189.0,-1508.0,-71000.0,235000.0,-97000.0
0,,0,,1539368855,346329927,,1618,250556999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-56.0,183.0,-1494.0,-38000.0,261000.0,-95000.0
0,,0,,1539368855,447851896,,1618,350614999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",26.0,258.0,-1249.0,78000.0,268000.0,-83000.0
0,,0,,1539368855,551171064,,1618,450683999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",23.0,197.0,-1215.0,-125000.0,273000.0,-111000.0
0,,0,,1539368855,653350114,,1618,550550999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",34.0,232.0,-1379.0,-89000.0,270000.0,-71000.0
0,,0,,1539368855,755270004,,1618,650486999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",49.0,193.0,-1412.0,73000.0,268000.0,-48000.0
0,,0,,1539368855,857625007,,1618,750540000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",82.0,273.0,-1339.0,150000.0,247000.0,-40000.0
0,,0,,1539368855,959414958,,1618,850375999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",73.0,528.0,-955.0,92000.0,167000.0,-65000.0
0,,0,,1539368856,61664104,,1618,950413000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",29.0,555.0,-912.0,278000.0,88000.0,-49000.0
0,,0,,1539368856,164202928,,1619,70416999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",26.0,502.0,-806.0,109000.0,73000.0,-97000.0
0,,0,,1539368856,266299009,,1619,170398999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",82.0,528.0,-845.0,87000.0,111000.0,-156000.0
0,,0,,1539368856,367774009,,1619,250485999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-6.0,459.0,-923.0,124000.0,46000.0,-152000.0
0,,0,,1539368856,470297098,,1619,350500000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",27.0,501.0,-943.0,107000.0,111000.0,-193000.0
0,,0,,1539368856,572870969,,1619,470650999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-92.0,284.0,-951.0,182000.0,4000.0,-168000.0
0,,0,,1539368856,623992919,,1619,550569999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-70.0,311.0,-937.0,-70000.0,81000.0,-199000.0
0,,0,,1539368856,777328014,,1619,670515000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-128.0,265.0,-908.0,-153000.0,65000.0,-178000.0
0,,0,,1539368856,879198074,,1619,790441999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-29.0,79.0,-803.0,-63000.0,96000.0,-122000.0
0,,0,,1539368856,930897951,,1619,850521999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",2.0,117.0,-982.0,-30000.0,113000.0,-91000.0
0,,0,,1539368857,33968925,,1619,950546000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-89.0,367.0,-996.0,22000.0,75000.0,-78000.0
0,,0,,1539368857,135755062,,1620,50514000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-135.0,261.0,-930.0,201000.0,-4000.0,-35000.0
0,,0,,1539368857,238071918,,1620,150873999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",28.0,187.0,-985.0,158000.0,63000.0,-80000.0
0,,0,,1539368857,340320110,,1620,250663999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-153.0,335.0,-1039.0,232000.0,-11000.0,-58000.0
0,,0,,1539368857,492940902,,1620,370359999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-63.0,185.0,-1055.0,165000.0,67000.0,-76000.0
0,,0,,1539368857,544882059,,1620,450458999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-107.0,286.0,-952.0,8000.0,3000.0,-119000.0
